S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12
136.8620487,56.49636115,151.2835888,93.49680067,123.2811605,106.3494795,173.4474843,151.5564061,63.73682437,131.0287194,88.71644633,91.0443902
92.1442935,141.1727594,98.60761218,116.2143989,62.06754914,162.3134082,98.92484465,51.79019115,129.2391444,110.4864917,112.7016089,85.37153957
71.35655864,72.09320022,146.3703174,187.3111644,111.3801153,97.43244933,72.30373897,110.660109,96.24358857,98.39703719,99.62412002,109.4445894
142.122254,54.79257006,172.4708253,142.2144615,128.6112033,123.2745049,114.2260015,112.6805249,69.97746258,149.7813917,150.8388874,59.24174088
150.416514,95.83048411,133.4843279,103.9276,97.06675306,63.06023739,94.82692659,99.97123204,75.44139418,124.0181819,73.85049624,98.22587642
118.5313504,96.09764147,98.48922714,69.98330769,81.56403264,63.02676989,122.6744434,111.6873464,91.37948667,158.367425,55.08376691,138.1891924
162.3549766,82.62834879,202.5041693,89.39476852,112.2665499,68.16552098,146.7494963,125.1361363,69.47463135,126.8935257,77.93247441,69.59129
145.2792261,79.48011674,98.77404468,111.2647946,77.10145916,91.65822878,124.9670857,103.3161853,85.37537205,158.1596402,77.71396192,98.00107071
109.6823963,82.22213921,140.5469111,155.4361276,110.1372941,172.3452517,119.4985602,101.0775768,115.3453431,130.7420912,145.743844,96.90531125
165.9720916,121.9363442,66.3512932,107.6050484,44.87904025,105.6237323,148.3121254,66.40097015,90.83927897,143.871427,95.420731,68.94823009
162.3231575,107.3980582,204.0682932,101.0346148,146.5260228,59.02557855,173.5131929,197.2051534,86.46489994,126.3951587,87.15694415,82.68477227
128.5471166,122.1432722,92.07659557,84.35303594,74.62745951,120.3059094,117.8508791,95.52605663,113.45059,112.025963,72.13012112,125.5366311
138.4355247,141.333129,84.51726258,107.3603893,60.46815494,89.57283523,118.0809924,69.29221088,174.8871903,109.5680882,100.7415825,175.9833331
132.6571309,96.57727426,92.66426091,194.2891688,63.17015688,135.4563315,146.8922326,57.39775997,94.81469867,151.7041169,113.6081859,79.42994836
175.8401473,94.30846327,155.9976813,65.85695065,98.47494945,64.25600548,118.5891174,136.8528122,99.52321265,135.1659829,35.87180542,127.8484439
205.6519635,156.8545086,70.13642775,128.8762542,59.94878564,133.6262559,198.5034794,62.8132951,90.14191151,184.0166769,102.7502535,97.27381464
143.0077943,130.3231285,94.05349995,74.54265655,79.10771448,88.8392126,152.8143791,75.68561753,134.2984951,139.4165501,69.50150129,139.415469
141.8164537,66.66033674,114.5714831,114.5765789,102.7643532,86.14704567,119.4069607,103.9451022,93.36623608,159.5813317,66.66256249,87.99785157
153.2323202,120.0820933,70.87170762,143.5483061,57.28553453,110.0664314,116.5572372,53.23735734,98.82141186,171.2642401,105.30357,87.3830362
177.218073,96.4491587,81.64951066,89.31179698,68.31734463,116.9459435,181.1404812,69.72865705,117.4523968,166.8313728,75.42370637,94.78954782
144.9605283,62.21113029,131.2700794,139.3665576,102.5194869,104.1565786,130.7472573,126.0882977,93.51322409,133.3589581,83.60551445,70.70775579
117.860193,81.03081317,99.57738207,95.60414677,86.48637084,84.59050048,135.390326,78.31202832,82.80981009,131.2298026,112.1686662,97.11469544
121.0866031,93.77624465,108.763072,99.1293048,83.22301379,94.68264068,110.8465737,110.9002954,86.76545972,81.48418906,76.63484189,124.8773608
206.2556352,99.56801688,66.91524698,117.0994204,79.81484341,120.767128,163.6147774,53.08415113,128.9290563,128.3759384,118.7173961,76.49419454
107.5333441,189.4166512,64.17937027,164.2397537,39.04424849,98.62863231,115.9301773,47.14592324,186.1232053,110.2432566,139.6722311,181.0827615
68.44714906,171.9018706,119.1868406,133.3506101,100.2297729,122.0451336,81.05070466,144.251812,179.9915754,61.69702667,108.4718947,131.993759
73.44649683,101.0845265,131.82136,126.4453753,73.40544129,175.9651628,75.45560805,103.8561799,130.4543863,73.14874647,96.02166295,118.3801483
140.6205712,120.7528577,129.5481939,78.46452704,112.7720083,54.12544276,140.6149029,136.6949767,81.46246288,202.7087697,49.15362693,105.0089274
113.5284874,88.9821407,90.58824153,132.3065916,76.3903433,138.3514961,138.1240408,96.14443418,71.47689186,134.61624,113.6850035,80.76431733
158.1047033,84.87242964,87.51913811,154.2914023,75.38508261,142.6394516,122.161225,71.9166485,93.3289283,124.6283438,121.5444586,51.89746798
166.6001489,135.8512264,126.3170876,103.6911682,91.63069387,99.61433344,132.4849035,114.0305335,120.6276493,127.7705675,88.62213721,82.7591609
65.23497155,145.930552,140.3310567,116.0411097,88.23802458,126.976229,75.16233694,154.1467769,171.2175541,67.16580217,81.84695373,120.027623
146.6031228,68.60584744,132.9891631,82.047647,131.0740675,89.63166532,191.2293026,140.3662843,63.79964908,168.0208993,74.3896015,71.24537802
161.7499471,112.6478469,69.2532659,107.3830084,33.81705143,148.4857464,106.9531724,55.76495113,163.0048754,134.8958271,100.4735566,143.4516409
110.8607912,112.1514696,102.2572991,74.12704515,74.37635567,106.1123367,116.0269033,70.81698241,99.28573054,121.2671538,71.68407558,118.9218644
99.89520652,81.57701139,129.1721563,135.7171836,118.1196229,162.3375835,87.57107078,120.6442001,77.32945534,84.9235616,143.9616626,89.4586904
187.251419,196.273474,69.11419794,96.61299356,44.52480059,96.70174152,128.9525368,34.24448082,170.2758138,123.5744899,85.21088926,139.1149953
126.1715509,141.5013034,109.7497936,83.01625857,96.23885068,70.64642522,161.4407959,91.81413511,112.1764639,170.1802849,44.1766176,146.6575369
106.7770158,139.542468,64.68819539,116.0051704,43.71352543,158.000934,140.9090777,58.76753764,144.3467682,153.7542517,86.482624,103.5985264
153.4537531,47.45412697,146.4706704,103.2573778,122.7358081,133.6747378,122.1233311,125.6234712,61.86282444,134.6269254,96.76194941,55.20676807
156.2157897,77.30061525,152.7329339,117.7516586,144.0849945,93.45531094,122.610079,124.24748,57.4925969,172.1673309,74.71576433,97.342466
88.95056391,142.3673365,120.3446153,185.838105,67.75886806,137.4607246,91.17363091,72.35986098,142.571592,74.01244378,95.20874934,124.7064675
130.1649,62.86919577,124.3737671,179.0199411,87.54248462,133.4498369,174.9385203,98.11815488,87.9332669,189.1375272,100.5649238,45.93704034
123.9016637,54.57993668,152.7106965,132.132523,77.3091909,145.6160907,90.58527118,110.1418186,71.28986213,91.00649831,133.2070971,62.83433689
126.8490308,143.8460012,101.5773165,70.2989848,74.90989049,89.66529297,107.1862198,80.73149097,115.0307163,163.8385455,69.64087435,89.39267775
70.46986184,152.5159774,154.62535,146.3155138,126.0971403,123.307912,64.24361037,135.5310605,111.273869,71.98797281,74.92285047,128.1602679
163.7278767,175.8480143,108.5234834,78.13614489,79.62027334,96.81907918,142.497311,83.14728342,147.8360334,133.7928114,70.33874257,153.8406096
101.0842485,136.8592974,110.3404552,133.9139312,57.9143195,131.0985131,113.4218914,65.26144389,157.1205498,102.9951583,110.2413205,103.3615249
85.54827091,87.05453637,121.9192408,153.0005098,133.8410897,105.5417644,57.33455713,157.4630679,97.96849358,74.36190793,107.6691217,103.1047099
102.2482091,131.7994525,108.1647119,165.0307931,56.72685713,138.6155616,80.67362558,74.12620523,135.388687,78.4198826,97.89386843,125.1830116
145.0972197,168.358924,109.9415067,79.03495642,65.67134036,81.76399894,168.2893528,82.52100756,150.0937615,140.2327166,83.11449408,160.5253421
117.8293802,143.5860071,79.55876739,168.0193237,39.7101038,125.9855363,114.7937987,62.12642719,144.8819018,107.1091544,172.61044,108.1100214
152.8044597,132.2249435,183.3805165,66.13454885,139.663646,44.18938442,103.5724973,132.2621803,102.7125949,135.4303142,36.14400289,105.484312
113.5764032,79.33704164,169.9895418,113.1518862,118.7897966,72.56197518,90.80726209,113.5945651,111.7699302,86.41372352,65.4438358,140.3452502
138.0376486,160.4141786,112.9119169,82.57724826,116.419388,76.95234333,91.53953085,88.03981783,139.5924899,109.8293113,66.70111005,163.9112474
186.6421895,65.61760938,138.8981031,118.2503797,118.9306008,79.1608022,164.9277641,173.4815803,48.80512006,174.4467208,76.01049008,91.590973
111.079026,89.5604279,76.12995946,124.875079,72.04306959,144.7542288,121.8593181,89.15031535,100.2806157,138.5439789,140.3164123,89.50662118
75.27285566,126.6446481,113.0726588,126.8290456,61.93998706,125.5403908,53.04730161,108.7915912,157.6551497,78.84815561,125.5206939,121.4791406
114.0041835,68.64197205,117.261315,186.8911539,69.88455416,149.3712903,162.3484005,87.04609351,71.83253098,110.3092341,119.1889158,53.81095369
111.0331826,53.13389747,155.0269793,138.1046115,144.4493408,117.2202865,129.044025,149.9582715,53.2704748,118.7297212,102.7488033,106.2679053
105.6033126,85.79572125,129.9255545,118.196056,98.7608561,119.2582641,85.06076424,106.9749312,107.7908597,100.1562125,102.2998705,107.8189587
124.7207066,78.77842147,121.7156828,127.3781102,149.346319,90.68647244,164.7888756,128.6378054,69.27356593,130.9461758,83.19192423,106.7154273
195.1051894,57.35770828,121.4066666,87.66327933,129.4979005,80.28359417,139.1393323,116.4940984,67.70607519,163.2948349,94.36450721,61.63471705
190.142005,137.8033956,97.06979254,119.7243381,53.53944851,117.8947993,165.020982,58.25034995,156.856505,182.3997919,103.0866834,173.100041
158.0513357,185.4921287,54.41505246,152.5169329,31.47761556,126.2425832,110.4475184,39.70949897,195.1467628,115.7066042,134.9266278,130.5924225
122.8612364,127.798406,83.42462534,129.84462,38.61720268,129.5019331,120.9967384,67.2893027,129.1388451,144.1704063,109.3654257,123.1999684
123.4139309,135.1902665,91.66186321,86.55588006,84.40674614,91.82560392,141.0096341,83.01590412,134.2086086,120.8104523,88.55252344,113.472277
99.31106378,143.0836212,155.6820648,160.8876043,102.212003,116.6514265,80.00840246,132.8398806,143.7908305,93.70508415,83.00052601,132.664953
146.6725199,190.990044,66.04338814,96.52657127,40.67403405,137.9456053,189.0916467,56.74618626,173.1001424,185.1827755,80.85951681,165.2940936
149.0565989,104.2954095,91.28460356,89.85336578,97.58497362,75.13946277,196.8901576,87.22184219,112.6962915,202.7142614,70.81848027,91.72527321
156.9447359,75.82142042,111.1122592,141.9139033,77.70543227,172.0689015,163.7531966,87.70531149,58.49020573,176.4670274,114.8964897,69.27280321
104.6029199,62.09463041,104.1292908,140.2109489,81.2255078,144.8441719,127.9692966,110.5169255,82.11724543,109.7199901,105.7561081,70.17744605
100.1714679,127.048592,79.71495081,151.052349,37.95048248,100.3238333,136.2478247,61.44699985,130.5708815,105.1019296,100.1945678,100.2941156
114.1482385,123.2854556,135.1700305,140.5395951,59.57133423,96.01042085,87.80107586,110.6248157,116.5245713,107.7084776,102.5992384,150.2514517
93.23273071,120.9911983,80.40356094,151.7152976,56.98399849,99.81576278,84.19270331,90.79827,126.8381903,110.2982014,103.172331,104.2960477
153.9543201,119.9003296,97.26781898,137.9965624,70.73584953,194.707169,94.36072404,85.88012635,136.774145,105.0694517,145.8275273,72.21198908
106.5196949,95.98954414,98.48446088,155.2426099,73.71090408,140.9351289,91.34468316,106.0572117,65.45719622,100.5121793,112.9291294,84.15623182
176.8411983,159.0479969,162.7392037,52.88312929,116.0035832,38.05793053,170.6266026,156.9728999,101.9296626,164.1448477,22.13033274,126.0246294
128.0091111,90.69720135,133.7719472,181.8525033,87.46432844,108.2184654,106.7112617,97.89820755,98.93046943,81.30459489,145.9732266,115.3816672
123.2943607,142.7997735,69.08067148,72.80056983,65.64829824,107.7740481,124.6210221,64.17999819,130.9270376,145.9740861,71.75519515,135.649632
132.0469941,91.36958125,117.3031246,117.9037839,91.16476256,123.2004402,118.15854,90.56537371,90.99057124,143.2592397,97.36000682,65.10730411
182.6375696,140.1873277,129.8258351,60.31155407,66.07151353,67.00571054,163.9125745,73.55491865,119.4600681,160.6638087,56.08354926,189.0643345
111.6651372,99.7157766,146.6195154,118.3817495,106.6574928,78.70021295,100.4298731,128.0243492,102.1502265,78.58306427,68.80192565,120.4303793
149.2099092,68.71325211,120.4083086,135.0217318,97.50361301,107.449501,150.0759591,125.4813398,61.48574795,180.1023454,105.4925122,68.8701057
192.6515591,97.20885684,85.34541182,141.5932671,81.37452317,101.6981749,127.1422819,80.28981878,108.1389476,171.1095509,119.9444798,62.81121714
155.3924838,121.5530305,102.327303,68.99462598,71.64810435,96.07263649,164.0297665,123.3642925,96.92181507,138.3663808,61.67160682,91.95190067
149.2318784,71.55925739,96.98025412,89.6728725,103.2434064,77.33269608,147.8675631,98.78219413,70.64714697,140.335573,77.18604442,111.1650085
147.695218,155.083564,79.29117051,154.9956018,48.32496516,129.6366084,114.8947365,53.62088632,139.5835424,116.7993454,97.11463791,136.9701893
99.80303915,185.5232456,106.6255823,131.6105559,74.81619982,87.98306168,76.90484081,109.6183488,172.428618,80.25980049,63.8653636,169.3573995
165.93834,137.0065741,61.71643654,123.6094923,32.16690432,121.8381005,137.1316847,59.71105515,102.4113316,149.0226814,123.2122923,112.4186929
174.1537579,126.1293037,87.14261202,135.6858541,85.39548616,127.7869881,182.5812438,80.56709475,94.87749025,162.7294767,129.7917542,91.22804187
132.413941,68.80371121,204.589848,133.8436508,145.0983188,105.7308754,122.8737518,180.055967,96.90240158,119.8297094,110.7282575,72.96406986
56.758014,114.2974687,164.1353173,174.4365488,139.0763992,96.82213886,46.88102464,131.331316,150.8660312,59.10930805,121.1266031,187.8416516
217.9352408,74.73605854,142.5844262,97.48140121,130.0169463,95.77366218,164.103841,133.3779884,58.955204,209.2930801,88.53878745,101.3558716
95.64226016,148.0989268,111.911149,132.6280875,57.89511468,130.8794354,72.82031923,75.95586549,151.8140574,112.6528946,108.3265556,93.9144644
128.249029,158.5145858,88.44010457,118.2061043,41.42277126,123.6595469,104.3041184,58.72373841,138.2776697,112.4640891,77.70194783,114.6276953
159.1825815,168.8433787,104.744648,75.15385643,94.34309661,79.66459964,105.4853176,107.3690514,177.8923167,97.85425424,56.91210236,161.6308128
91.00481774,82.7715636,132.6956594,113.2185693,119.5247713,117.0783377,64.78118034,122.9459764,108.0320222,93.03764961,116.0283438,117.1148489
115.1388653,120.9093691,103.1080218,121.8086609,86.56926569,105.1544754,107.2488853,106.3907273,127.9798525,108.2905366,92.05366193,121.276156
148.748177,99.29755688,120.589644,131.3587226,83.52301572,88.91050612,124.8990594,131.4446289,96.08647474,101.3817764,90.7113531,102.348505
138.6734168,175.5208492,74.59298602,174.2294103,55.53870837,172.934946,122.1624944,79.50612208,173.0698335,129.6799537,127.8607968,180.3103268
112.4426273,108.8625926,171.1168992,83.41438981,82.8013555,80.13687917,117.2567127,106.2513129,136.7188661,143.2336549,60.09707771,115.9096738
136.2763027,94.67677087,110.7742558,169.946348,81.0787083,171.2477266,132.701541,109.8497428,96.27219878,162.3615692,100.3575415,79.82520377
133.6674309,110.3061551,79.98165077,85.9484378,63.41283273,108.8994659,154.3459653,71.69531852,140.0031572,152.9587029,83.65720574,139.6651815
131.5926208,103.1305624,91.84283918,136.3914401,86.34210018,177.7699977,111.6819719,108.5364249,121.202758,111.075405,152.4143114,81.87291151
127.9368701,77.09566576,134.561974,112.9672315,82.33504773,124.6320306,120.5997232,98.23640212,77.96169249,182.9392606,84.21517868,77.71468985
149.2168018,119.7278255,97.2784363,119.6801188,50.70248418,101.722382,91.48772511,49.00308433,152.3508893,108.598038,122.0546401,88.94237719
70.22857592,106.4036892,101.0067573,185.5083827,91.28288989,143.2281836,80.95830549,76.39398681,110.6289774,83.77101245,93.65746703,107.1845047
81.24187086,95.90804243,130.2023911,121.9450567,106.993135,110.6293428,96.67183026,128.8120101,144.9375307,80.86898344,76.95499757,138.761262
92.28674929,48.18584853,188.9374477,120.7249121,128.3621127,97.72484356,83.24356334,134.8653283,57.26462938,113.0089116,128.423631,99.13873666
61.10044518,106.8898433,166.3279115,144.7703899,99.66645358,129.8045719,63.2477409,157.7440905,129.1815363,56.54139183,85.45631476,125.6377734
96.78107155,51.43966482,124.1238097,161.6328842,107.9590988,109.5171713,96.02250708,123.7344853,83.50950527,99.70654259,98.74219651,62.14212104
117.7847979,140.6971642,76.02498172,120.3701221,58.89923304,107.7396255,146.0369321,74.4638916,137.5069209,154.9451312,73.42612699,140.6155222
110.1882139,158.0218973,75.70798562,129.3259052,46.82094786,85.5319531,125.2659618,69.11705754,133.0944235,147.9125265,89.1872013,126.8125933
135.3597353,152.4261753,67.36674192,95.92155308,42.08037493,96.06402592,95.89456633,78.30221336,119.2349897,152.6886498,80.27978572,117.9941532
116.519049,112.5357311,132.6122484,81.01419796,102.7829941,75.24503728,150.5933347,123.1743663,113.653839,137.9911383,61.51820952,98.88882502
98.78061965,107.1213987,153.340911,107.4371835,115.6427457,112.7302311,68.25451276,119.2045075,141.7072303,87.28533826,99.89159928,107.6366255
171.0806481,131.7265354,76.92386321,121.9788595,39.57437379,108.1564723,161.423355,49.16456647,123.8638097,168.1811917,84.21262466,138.376568
170.8283945,67.06514926,106.539659,93.65462911,85.96190451,102.6120688,205.0700783,84.72257539,88.07059045,193.8888823,105.8295,88.63599
148.134062,133.5931523,126.3927562,119.6446692,115.3860833,88.99034504,124.1559287,132.0718322,84.35762676,123.6167595,58.98353792,85.90509671
88.60963242,108.8457318,118.2225189,128.3370321,76.69306556,152.5208308,82.6246348,77.88669976,117.0530764,89.33083273,155.1109908,99.95887423
128.1399762,76.7351976,125.7805225,139.2981234,99.25149783,95.59044428,126.0801036,139.4348665,78.59179035,160.2275351,110.2269806,72.0819443
110.2865227,83.18608739,137.5203811,99.63687472,68.13229052,80.31158237,117.0491767,110.2530716,118.0850196,158.2163727,59.79524786,109.8057483
151.040698,77.43556098,91.91548579,190.6622277,84.4834881,173.7705991,142.5644107,65.35978171,96.48088613,120.4100508,164.0950002,70.32631244
134.3623681,92.41606835,85.68427765,137.0605788,80.4475684,116.5011842,85.35328599,83.23761031,110.9761158,84.55183518,85.40551241,119.6289199
134.2125439,128.5921638,76.08162638,109.9509637,28.93566633,114.5997687,105.619372,51.40783357,109.3519665,115.2354916,105.2987786,115.1404896
123.5770977,122.9652114,62.5921463,124.4641339,43.41086116,113.5694975,135.1623603,52.07517229,157.7406992,137.2678536,84.45898286,130.5333
131.4206067,52.50789125,119.7135607,162.6006403,119.0883144,100.926716,153.3669281,120.8398828,55.26263444,153.6993752,102.9035318,57.80403311
98.23271395,105.3308607,115.3457063,148.5186517,117.2789457,142.7932353,87.29488364,124.2838841,95.13398448,90.4312176,111.1359328,77.10637986
101.7763933,130.3476735,93.96057938,162.9913352,64.97100326,141.2711238,85.46617114,81.42686225,106.9390057,95.99563798,107.4326498,95.28458916
70.88063961,81.07999591,187.5126468,166.6193869,134.0775159,134.5826917,62.16910165,105.7767784,124.2267723,60.86525592,134.1686625,120.7918614
168.9448225,83.08939188,131.3499287,114.8908763,97.46396988,98.22469941,148.6943327,112.3162618,92.88663237,164.6380036,83.20455885,80.80967175
172.3450694,71.4041611,167.0236044,147.3008729,96.44164197,139.4486083,145.1552516,143.4834657,60.97444514,113.4794359,97.39705137,62.35686205
148.9963067,55.08512438,161.3438704,173.5229445,134.8766003,108.7082984,141.6704088,131.777011,56.87360147,145.0159051,110.6076051,66.84357584
152.005715,111.6676701,78.40704319,98.27146044,85.94716918,115.0192408,186.3109562,85.65534903,117.9117441,137.4298647,68.15192346,121.9358612
145.7960619,84.2009827,139.6075716,114.1477585,93.32315347,75.66835719,122.2343311,121.582312,64.51904379,164.6462383,75.56288338,91.11011298
132.9070008,73.29947514,138.882538,181.0261806,89.7837229,177.2310411,99.83369199,141.5614259,101.3261994,107.1129685,145.1520365,52.68960008
116.5029382,124.3704622,133.3907172,68.79436539,112.2511694,54.72369605,148.9586928,104.2641653,157.309555,154.1878458,42.96306088,147.4171465
104.6611976,111.2854639,137.1040855,143.8526437,95.34032824,125.5244678,99.97272849,134.2607842,116.4945729,117.4353481,82.33150948,77.76697284
106.8761637,66.85326716,132.4719388,159.0302219,98.42486625,101.2418938,75.98840037,92.13892146,83.53219962,104.4803716,115.2150899,98.50318812
145.3468908,91.551972,101.2533974,115.9991043,107.9315651,89.0614649,133.3010194,107.9418907,95.69490743,189.1494858,88.38085033,97.61471726
148.0791217,172.314946,159.299336,78.7160917,89.7704998,41.01902852,137.3086676,96.04118807,156.436351,145.2723769,40.93602164,144.5155909
142.2728393,155.8689136,74.07239673,148.1680606,31.50083036,130.6417244,111.0423026,41.68723169,127.6111281,110.0338817,126.7702812,114.9310878
84.34377586,139.9620438,135.6407585,127.9414514,127.9489835,114.7234075,54.06561908,149.2246684,102.8000118,75.89059995,87.7691683,142.4765933
124.2818033,99.7670106,121.8178918,116.4938963,62.28355679,89.994413,151.0709122,68.86581731,124.768127,154.3582311,80.07631169,88.51709065
135.0166368,153.7128204,73.05043529,145.5602759,43.73209051,162.5961019,94.13241534,57.20023571,172.2872787,103.1681346,126.8397937,122.104749
102.3702762,134.4159042,81.52642019,164.8719658,52.47097748,131.3117348,78.63263529,54.76376626,139.70046,84.2937135,115.9068833,129.8156873
65.17199761,99.86853172,199.1129738,168.3764034,97.06046902,118.6524382,66.98798779,132.6307062,132.8173162,62.02833193,86.66314981,135.9268104
152.8830472,63.26427096,155.349782,180.0892844,106.0201021,132.9356743,86.62379127,123.1605967,93.06238915,145.9221055,139.1977469,66.21544327
158.8876101,50.54401641,161.4099844,133.4569916,108.8185977,133.5561426,133.0600225,188.0435251,73.63918321,159.1260709,109.8325702,92.85909838
182.5073917,94.34328656,99.22803103,87.03405373,101.079767,90.30342605,160.1027826,123.6980025,119.5365944,137.830527,47.49428183,135.1834488
166.1947941,73.33578991,119.1918805,142.6673643,65.26322808,129.5437716,151.7969486,110.3677189,108.4350835,110.0691344,154.1086863,72.50356685
65.18339064,164.6445469,123.281511,117.1591758,150.6059791,99.90142847,47.30360919,128.617689,120.2641981,68.37847409,74.59673778,119.0529988
133.8210867,40.29377927,175.6519799,188.9870963,97.13962026,121.471586,112.4423065,128.5316649,52.14949078,92.02099579,116.0611387,79.09526652
187.0085574,110.5584347,69.73314538,114.5963397,46.17789395,112.6035365,167.2604434,50.95247603,108.2985271,129.9833184,125.1911538,90.89691282
125.4507607,81.35382643,139.7838606,78.35947751,148.7680271,59.82722567,149.5616423,102.8630683,61.76928875,182.1571386,54.20039345,76.09484245
160.2994977,98.99469645,68.28252437,127.2656013,36.61478015,126.1020024,106.4550048,40.64814737,120.854572,138.5311231,106.1489575,96.21063021
150.3635083,84.35573227,176.2130729,97.16421819,121.1162693,44.75316881,117.0864817,178.9529644,77.54793733,171.4283353,37.34154344,147.2130428
131.9513031,139.4331625,134.8333789,66.88372176,73.63098303,86.8781351,159.2413012,104.9558584,90.44379476,157.4259841,57.67679706,109.3202441
151.5122808,100.3690263,110.5321394,107.4737838,87.02624446,82.22036047,156.518149,111.5794956,78.64995394,130.8528426,90.1479277,94.67980326
106.2419223,88.83929145,111.2730509,149.4461108,82.27152937,128.4824388,119.7684734,80.25439499,99.99838565,105.4352666,89.21065465,70.03215977
71.21032268,84.75324738,139.4327565,155.4278319,115.2282436,88.50985166,60.56949839,129.1623989,102.9607061,61.52734638,111.3515618,145.7435754
195.8822149,78.18055001,109.1232961,124.6241326,89.64245582,114.1333299,173.5710707,71.3840008,69.72701994,131.973629,80.8999905,98.49318557
114.4807407,131.7523121,128.8661811,80.45632771,98.06407834,64.32960308,104.7141662,109.9049298,124.6779013,105.849074,38.59570812,164.849944
139.3824916,135.6047361,98.69694225,116.2931036,55.6223455,106.3386569,169.5791696,74.07382908,93.20798748,147.5050473,74.12303049,119.5882888
88.03643905,122.6605912,116.7839893,129.8965424,102.8173317,142.184399,57.65631073,88.84023529,142.9408652,61.10836605,112.1696438,126.769586
149.398424,66.3928571,122.3585345,123.4997303,92.55509566,90.19758399,158.894028,122.0316267,49.91223538,145.780511,101.8498317,53.66882115
154.1525495,98.03506026,144.8529076,81.56564442,105.156198,67.54544479,121.693563,133.1158442,67.05396512,107.7775253,80.46888706,105.555097
123.0008435,62.20112991,135.5606152,142.0253425,139.1614057,125.3575726,104.0503266,159.3072061,68.73330982,84.04859689,97.82062471,92.79743295
84.18383711,141.9737599,185.0131608,139.6794623,109.2354026,87.4667383,85.47673034,153.9511902,132.1738679,69.56306663,63.90468226,179.8774407
86.70184168,121.4432406,163.2418233,116.0476398,90.85086965,133.2770201,83.68719622,114.6032503,135.5007138,90.57919432,115.2899729,110.0068695
126.779343,56.28717836,187.541421,102.4044595,136.647148,85.08328601,125.7014855,123.525016,46.88572983,160.0356093,71.97892312,66.55387827
104.9153804,105.7953703,139.2276612,130.1016838,120.38963,92.44211241,107.6061827,102.0661082,93.46121581,92.65802813,70.48785757,139.7805706
194.4131235,105.1976018,102.590988,66.14805944,89.02087492,97.02603315,194.4104977,94.03438384,146.9860386,158.9303316,79.78177996,120.4466385
187.0602132,97.25372404,92.16152993,97.95121601,96.93568765,110.7166866,168.0456716,99.47440831,80.14476902,172.2654212,89.36027061,86.85886547
137.4693834,136.7876205,93.3452397,117.193398,43.19641223,101.7805252,142.7981719,74.45231834,108.0926714,124.9026222,82.19263155,110.2158535
119.5030146,99.50969995,131.396314,129.7844404,100.997938,117.8327396,116.0012183,97.36572704,101.2110442,128.3646507,71.13357155,87.83726028
155.7934302,101.4663756,207.582898,120.4577192,163.7469351,74.31747126,113.7025062,122.414842,61.55395917,140.4212824,84.75972629,76.70017206
179.3905295,59.07795921,134.2932741,120.5184291,110.3907606,125.7546301,112.3384796,91.00896379,74.80880663,171.7649514,133.0006255,48.64140321
125.7218095,138.6186925,90.46233056,179.1941969,40.85033854,165.7126353,140.436043,77.11510945,108.4425251,132.8037291,149.6083197,80.98212098
128.6752722,154.8709119,134.4059452,98.91224014,86.02872331,84.18516033,144.4962024,83.25748385,143.630975,127.6671267,70.07141979,123.4686253
116.1047571,158.8994928,99.34329575,120.3913904,61.36481455,107.7139532,73.84056092,77.29916303,168.1224583,78.22587127,85.37657771,118.1765707
163.2313368,115.1819046,132.4039437,107.7132061,80.5222944,89.33881179,146.2716508,107.4289264,78.1672361,158.2895847,58.28251517,95.71458365
148.3904696,131.4896276,129.3293226,60.61657463,63.18477937,83.98002053,107.6887707,85.00115609,146.4177884,136.2072415,73.73882041,121.6625115
202.1350398,98.06203985,72.78143882,112.6883843,72.31798276,134.0968996,162.4508305,96.11337039,67.43343726,149.5590897,101.1357779,91.86403229
166.5264172,91.82262104,111.2310467,107.7378732,63.84080456,81.09531591,106.7407942,81.892942,89.15419163,110.7801855,105.2897882,101.9622507
109.4775936,100.4673353,141.9435013,124.8094444,107.0218224,89.5071998,101.5642471,103.4939904,118.9731746,112.9739408,69.76940337,139.2581139
123.0486248,90.39895996,106.0800407,156.2044356,76.12204905,99.34663492,166.4507805,80.25743321,71.88760111,140.4087854,111.4457213,98.72161374
127.1225936,130.1102267,132.6991218,75.91508251,80.37635349,68.04926178,121.1456938,75.27741543,90.73176429,122.7693207,70.49834164,110.5964515
97.17585193,148.855131,94.75523007,138.4041966,61.64044925,125.8786682,113.2961305,63.75595883,165.2016596,138.8709231,90.06950468,131.8244484
122.5071926,67.59008454,141.251523,136.6350771,108.2329555,122.2401332,116.6632646,98.19026058,88.16637685,160.5878871,102.1492681,64.08063535
159.1542786,107.784996,87.02964378,101.6164999,51.22844429,124.1119196,159.3315771,85.88995124,134.4568052,151.2494075,67.79835781,110.7486441
189.306231,103.3135623,132.9256167,89.78606459,128.5647396,77.04869512,112.547542,94.13305132,84.03889321,151.2239974,57.68955796,99.20457162
132.9825408,138.9190728,93.81140493,81.28334411,87.57675149,69.19276389,147.2283134,88.01755819,94.96413806,123.0759162,60.81119258,111.2469002
231.0080508,93.32231956,83.53525789,123.0814199,80.40120887,85.36141294,200.0155732,90.74691356,104.6945245,140.5403934,95.2094229,124.3120727
132.6810801,101.6359671,112.3745678,109.3873815,98.90880769,66.83845859,139.5551306,101.9612046,80.67335835,122.8686246,54.56206814,99.17060669
