Sales_Volume,Marketing_Spend,Price_Index,Customer_Income,Competitor_Price,Product_Quality_Score,Social_Media_Mentions,Economic_Indicator,Advertising_Frequency,Seasonal_Index,Store_Traffic
1118.0799,0.033,-0.012,0.774,1.3469,0.4892,-0.0056,6.4133,-2.2934,-1.9503,3.0346
1021.8878,-0.7398,0.5873,-0.3857,-1.3346,0.0828,-0.246,2.2924,4.5977,-3.9243,1.6207
896.313,-0.63,-0.4236,-0.1969,0.732,-0.9741,-0.3372,5.2448,7.9665,-8.8239,-2.3932
922.6556,0.1342,1.9598,-0.7115,0.4283,0.0828,0.5846,9.854,-4.5448,4.0765,-2.0925
961.9167,-0.6314,0.2912,-0.756,0.0525,-0.184,-0.3692,5.0626,-6.6724,3.8593,-3.2411
949.8267,0.3884,0.6189,-0.5148,-0.0948,0.3813,0.2242,1.213,-0.3902,0.2561,-3.2349
1082.0164,-0.1227,0.264,-1.1302,0.0934,0.7325,0.0785,4.9473,1.8268,-1.6033,-12.0838
942.7183,-0.6292,-0.2023,-1.2931,-0.7067,-1.4419,-0.5034,0.7451,-1.6769,7.8237,5.8218
958.8916,-0.604,0.8692,-1.6395,-0.2295,-0.8892,0.1342,0.0505,7.7163,-0.9479,2.37
1011.8135,-0.7738,0.757,-1.7787,-1.2447,0.8696,-0.368,-1.7527,3.476,6.6531,-3.4538
1237.178,1.2686,1.2273,-1.2232,0.4914,0.4386,1.1721,7.3275,-1.1728,-0.4518,10.5591
1245.8732,0.6385,-0.882,0.3321,1.6976,0.4801,0.0758,-4.4243,-5.7964,-2.3318,1.7014
1165.1019,-2.1047,1.5983,0.1553,2.0422,0.0088,-0.5825,7.0682,-6.8168,2.4509,-5.1041
762.6153,0.3666,0.3841,-0.5139,-0.9399,-2.0674,0.244,2.4612,1.3159,2.7179,2.9792
1177.8129,-0.8162,2.1651,0.8616,0.0781,0.2126,0.2813,-6.7629,-9.636,1.2209,3.0961
1336.1787,2.0615,-0.5519,1.0241,1.2084,-0.5642,0.8614,1.627,5.2477,2.4125,3.515
1083.3081,1.121,-1.9721,0.9758,0.8056,-1.4439,0.0792,-10.5557,-0.3459,-1.1309,-1.7172
1204.1086,0.1685,0.5796,-1.0065,1.3176,0.1944,0.2695,2.5642,15.8623,11.6465,2.591
798.7039,-2.1518,-0.4831,-0.2111,-0.7192,1.6122,-1.2058,4.6187,12.4364,5.0301,-1.5773
892.7445,0.5731,0.595,-0.3596,-1.7859,-0.413,0.4287,-2.427,-1.8339,2.7657,2.7483
729.1834,1.0973,0.3958,-3.0076,-1.5656,1.2841,0.6617,0.4424,-2.9581,0.0631,-11.9117
874.697,-0.2571,-1.0391,-0.9331,0.2776,0.2451,-0.4095,9.5522,5.7047,6.3222,-2.7975
914.3263,0.1991,1.4413,0.0698,-0.6002,1.1632,0.3609,-2.3607,8.5261,3.0521,7.6293
912.4739,-0.1643,0.5862,-0.9934,0.2121,0.2572,-0.0411,-5.483,-8.4308,-0.1946,-3.8275
995.8798,-0.1621,0.5838,-0.4802,1.1952,-1.409,0.1684,7.0153,-8.6569,-0.2226,-4.5113
1051.4041,1.0818,-1.0167,0.6221,-1.3122,-0.0393,0.253,10.2375,-3.2447,1.0268,-1.9059
1102.0369,1.4312,-0.2879,-0.88,-0.26,-0.27,0.6108,0.0291,1.3702,-15.7486,-4.4799
1027.7228,-1.4955,1.992,-0.1728,-0.0123,-0.8679,-0.1483,4.9728,3.0415,0.4555,-10.2921
928.0412,1.2495,0.6715,-0.3494,-1.3328,0.8875,0.861,7.1181,6.1097,-2.0541,-1.0928
1172.4688,0.3195,-0.4519,0.1399,1.6536,-0.007,-0.0298,-4.1438,-6.2141,7.2349,0.3074
1100.0153,0.2526,-0.6074,0.4442,1.3845,0.4258,-0.1338,-2.5692,-11.1625,1.1607,-2.0385
1143.8618,1.3935,0.6929,0.4293,0.7105,-0.7999,0.9242,6.0047,2.3821,-4.9432,-1.1174
1023.814,-0.8144,-1.137,1.3528,1.5008,1.3026,-0.8461,8.2104,-4.0033,0.2603,-0.3354
1038.9642,1.8479,-2.3911,-0.2007,1.1905,0.9793,0.2474,2.4152,-10.3421,-6.5774,5.3217
1401.6135,1.4642,0.0382,0.2806,0.9969,-0.2997,0.5733,-4.6723,0.6751,1.2551,1.6686
1173.1288,0.5686,0.6552,1.6264,0.3829,-1.3236,0.5838,10.2257,3.53,1.8064,-1.9929
984.0376,-0.4246,1.4956,-0.4627,0.3976,-1.001,0.2836,-3.0283,0.4229,2.9225,-2.0571
1085.3211,-1.4973,1.1039,-0.6654,1.2809,-0.2359,-0.3918,-2.2984,-2.6961,-3.6594,2.362
1085.4826,0.1062,-0.3861,-0.0578,-0.6378,0.108,0.0355,1.7847,1.81,0.2297,7.2535
913.3211,1.0294,-0.6354,-0.8464,-0.3369,0.556,0.4906,7.7976,-2.4442,-7.2538,-4.9873
815.1295,0.7127,-0.4097,-0.3723,-1.8832,2.2817,0.3349,4.9314,-7.3579,1.6275,-1.0404
991.7709,0.3111,-0.7316,2.0153,-1.8896,0.0493,-0.248,3.0338,-2.8046,2.9575,1.0836
889.9893,-1.3513,1.6833,-1.0043,-0.3001,-1.0877,-0.2986,2.1887,2.4825,3.1219,-6.0814
855.452,-1.1641,0.9468,-0.8596,-0.358,0.4224,-0.3605,0.1601,1.1422,0.2957,-0.2651
860.3422,-0.6681,-0.0028,-1.3482,0.1934,-0.3441,-0.3323,2.5792,0.4658,0.1165,-8.3083
1078.7003,1.0627,-0.5183,1.3511,-0.3756,0.8271,0.4276,-12.3576,-4.8178,8.2331,-10.1172
1063.7796,0.0732,1.0295,1.1917,-0.1502,-1.143,0.2729,-1.1758,-0.0874,-1.3526,1.769
1077.1999,0.038,0.5228,0.6135,0.12,-0.0244,0.1945,1.3908,-8.7431,1.1295,-0.1918
901.5607,-1.0372,-0.008,-0.8756,-0.1903,0.0774,-0.5966,-5.823,0.0311,-4.8917,2.5345
964.8529,-1.3927,0.814,-1.6167,-0.0346,-0.2257,-0.5133,1.6376,8.5333,-2.725,0.5478
1082.2711,-0.5176,-0.1769,-0.0164,0.2238,-1.3793,-0.4526,-0.9927,-8.1016,2.2836,-4.9151
1040.9837,1.6734,-0.4806,-1.5824,-0.5895,-0.0399,0.6002,8.3674,-4.3339,6.039,-0.3605
927.9593,-0.1835,0.4223,-1.4822,-0.115,-0.0709,-0.1002,7.6709,1.3104,-1.9717,-7.91
806.8738,-2.7044,-0.8635,-0.4883,-0.6299,0.018,-1.7088,-2.3031,6.7368,-0.587,5.588
940.2417,-0.6783,-0.3072,1.5245,-0.6141,-0.0987,-0.326,-0.4481,-1.4147,-0.3678,-7.0052
674.0979,-0.7374,-2.4037,-2.2661,-0.8342,0.6723,-1.1847,-0.5216,-4.9617,-1.0015,-2.4577
1097.8234,0.782,1.0522,-0.0199,-0.9116,-0.2269,0.9699,-1.8514,-9.4446,-0.2884,-2.9226
885.574,0.9281,0.4423,-0.5781,-1.7705,-1.152,0.6461,1.3769,0.6263,-8.6629,3.2381
990.5557,-0.157,-0.884,1.5914,-1.2102,-0.3815,-0.3252,-3.0148,8.8899,6.1414,-1.3197
1182.8818,-0.3633,0.4604,0.5337,0.2966,0.2568,-0.1294,-5.4741,1.1583,-4.8722,-1.9263
957.1689,-0.4367,-1.2504,2.0997,-0.0661,0.8823,-0.5235,3.6848,-0.5635,3.8754,3.796
873.5592,-0.3239,-0.2336,1.0104,0.2119,-0.495,-0.2896,3.4502,0.5944,-7.4053,-1.5976
1102.0446,-2.0251,-0.7304,-0.6618,0.1865,0.0456,-1.2195,-4.1357,-0.7071,3.9781,4.7272
879.3676,0.6264,0.0294,0.2051,-0.0799,-0.9813,0.5781,4.5493,-5.4699,3.0409,-4.7994
1131.5553,0.8996,-0.2081,0.8129,0.3073,-0.5894,0.3778,-3.2477,4.966,1.2281,-6.6671
1215.5446,-0.1231,0.1366,-0.4457,0.6026,-0.7166,0.0943,0.9713,1.9384,-4.114,1.0669
782.4153,-0.6085,-0.133,0.2537,-1.0079,2.143,-0.4145,4.3705,-0.3817,2.4037,-1.4355
1012.3066,-0.9006,0.3764,-0.3286,0.6384,-0.8697,-0.3409,-0.2082,-3.7514,-4.2726,1.9428
1204.1922,0.6871,0.3309,-1.1116,1.4665,0.8794,0.6199,1.5938,5.4402,-0.9507,0.977
958.6988,0.2075,1.1209,0.4235,0.4457,-0.0674,0.3773,-2.6188,4.5171,6.0492,0.6831
1104.2046,0.7114,-2.0994,0.808,3.1129,-0.1148,-0.0929,-1.6995,-2.1978,3.9345,-8.7743
1053.9188,-1.426,1.1993,0.8293,0.3939,-0.0871,-0.2824,-0.9772,6.889,-0.2519,9.9629
1051.7225,0.2812,0.1397,-1.2704,1.4896,0.8133,0.1263,-4.2643,-3.3317,-4.7172,-2.5649
1200.821,2.3884,-0.6084,0.7228,1.1843,0.4096,1.0749,-1.1568,-3.553,3.19,3.5692
905.996,-1.4184,0.7224,-1.5257,-1.7608,1.727,-0.3952,-7.5005,-4.1982,1.0295,-3.9558
1073.4831,0.9191,0.3886,0.2674,-0.2903,-0.0061,0.6383,-2.3895,-8.0169,-11.7005,1.6219
999.241,0.2671,1.9012,-1.5812,0.5087,-0.7084,0.5469,-2.0252,0.844,2.329,-8.3174
1242.0365,1.5391,-0.0885,-0.2821,1.5724,0.8901,0.6703,-1.8702,-9.763,1.2781,2.0601
947.3261,1.4466,-0.7824,-0.4296,-0.4599,0.2475,0.4638,-1.1592,-6.1519,6.4929,-0.9009
944.8655,0.4207,-1.1945,0.8811,-0.5779,-0.8452,-0.1555,-0.0021,-9.8246,-7.0711,0.112
992.457,-0.7799,-0.8239,-1.3496,1.082,2.0498,-0.575,1.7335,-0.4297,-16.6744,4.272
709.8092,0.5896,-3.221,1.3664,-2.6518,0.0343,-0.6537,5.3008,-2.4325,1.8712,-5.853
939.8677,1.1526,0.5378,0.468,-1.2174,-0.9983,0.6041,-2.7983,-1.1147,1.6293,-2.5589
833.2601,1.3785,1.5287,0.3896,0.1158,-1.0084,1.1859,-6.1233,-7.2988,-9.8272,0.8146
1113.5252,1.0325,-0.1343,-1.091,1.1267,0.7935,0.537,-5.6904,-7.6097,-6.555,11.7954
1171.987,0.0921,-0.6362,2.5299,0.4762,1.8711,-0.0889,-2.0647,1.471,14.2132,1.7508
1074.5514,-0.1931,1.2206,-0.611,1.0503,0.2441,0.3777,-2.3427,-2.4788,-2.0595,1.4325
936.5023,0.9102,-0.3623,-1.2092,-0.1835,-0.092,0.4298,-4.0677,0.4999,3.7393,-0.9381
1162.2041,-0.6417,1.482,-0.8562,1.6654,-0.5656,0.1697,-7.2266,-4.8976,-3.411,10.4296
887.211,-0.2463,0.8984,-0.8209,-2.3015,-0.5126,0.1393,-1.7224,1.5885,-8.6642,-7.3459
999.0497,-0.2699,0.0716,-0.4443,-0.9788,0.479,-0.2796,1.2459,6.8501,-1.3613,1.5106
690.2464,-1.8311,1.0018,-2.0756,-1.2284,-0.782,-0.5721,2.741,2.1711,-0.8565,-9.8988
935.3155,0.7341,-0.1166,0.5648,-1.5377,-0.9766,0.3529,-2.2013,-1.9018,-2.765,-12.9567
1024.7092,-1.553,-0.4149,-0.0838,-1.4036,1.4114,-0.8738,-1.6767,2.0713,1.4122,1.1607
865.4769,0.278,0.2959,0.0446,-0.8475,-0.4258,0.1001,-4.3032,-2.8605,2.5932,1.1689
1149.1256,0.8221,-0.9747,-0.2454,1.8968,1.1586,0.0105,-0.754,-0.7813,-0.3378,-0.4608
916.7945,-1.1629,0.2376,0.953,-0.3574,-0.9385,-0.4049,-4.0195,-2.1745,-5.2693,-0.8132
1133.9033,1.6726,0.3309,-0.705,0.419,-1.9937,0.9316,2.567,-0.4476,1.2213,16.7192
867.0059,1.1707,-1.3201,0.5845,-1.6552,1.2856,0.2575,-8.3955,1.0034,-9.2716,-1.1493
1098.5518,1.0921,1.2525,-1.3359,-0.5479,0.2724,0.9246,-1.7933,-4.5493,-11.0704,3.7417
960.9565,-0.5161,-0.2644,-2.7738,2.1246,-0.6026,-0.3344,0.3155,-5.0776,3.1956,-4.306
967.8505,-1.254,-0.5415,0.2726,-0.9989,0.671,-0.6956,1.4635,-5.8747,2.4712,2.4151
950.8242,-0.2562,-0.2059,-0.0618,-0.2415,-0.1768,-0.2415,13.5192,-9.55,-0.5719,-1.6823
1047.8652,-1.0297,1.3723,-0.0041,-0.484,-0.6729,-0.0936,1.8226,-5.4236,-6.3353,-1.1594
804.3795,-0.8497,-0.3808,0.5307,-0.483,-0.1683,-0.5853,-4.9206,1.3964,-2.7304,7.8867
896.7402,1.0154,0.1279,1.0271,-1.1718,-0.4992,0.5026,-0.1007,-6.3372,-0.9069,5.4356
937.2159,-0.3104,1.5486,0.2643,-1.5478,1.2213,0.2785,-8.5225,2.702,-8.3125,0.5886
864.4074,0.486,-1.9078,1.0827,-1.5473,-0.4136,-0.3071,0.3044,2.0613,-5.0306,-10.9645
985.8305,-1.573,-0.8465,0.9943,-1.0525,-0.7555,-1.0883,-3.5998,-9.9445,2.6008,-0.3581
989.7785,-2.0745,0.4991,1.1219,-0.022,-0.1704,-0.7619,4.6498,2.4621,8.2076,14.3432
881.2209,-0.5462,-1.1701,-1.4789,0.3918,0.5415,-0.7136,-3.0715,4.8131,-4.6882,-1.7298
942.7368,-1.1571,-0.495,-1.5515,-1.3331,1.1497,-0.7457,-0.5425,-4.6727,4.0712,6.7837
685.1109,0.4941,0.2437,-0.8569,-2.8546,-0.9855,0.2762,-2.4781,1.1312,-10.1966,7.3202
711.8821,-0.2748,-1.0538,-1.9989,-2.2012,-1.7019,-0.3089,9.1161,-4.8438,4.9721,0.7653
1041.1338,0.6037,-0.7504,-1.2089,1.4015,0.4584,0.0964,-2.1788,-0.6164,-4.4009,-3.2205
890.0726,-0.8839,-0.4465,0.0582,0.1537,0.2141,-0.4727,9.1015,-7.5682,1.922,-12.0034
1034.1814,-0.1285,-0.411,-2.1944,-0.6517,-0.3788,-0.3361,3.7383,-6.8829,-2.5144,3.8517
1109.6916,1.2289,-0.2255,0.2506,0.4611,-0.5588,0.5735,2.107,-2.2262,5.9746,-4.4116
1144.455,0.1374,2.2758,-0.1841,2.9182,0.5181,0.8404,0.8595,-1.1478,-4.383,0.0115
1053.6795,0.9758,0.4736,-1.2457,0.9185,0.5555,0.6382,1.4232,-2.9071,2.8429,-6.6665
968.5964,0.0184,0.3078,-0.5398,0.3476,-1.3482,0.2081,-9.9493,-5.1769,-1.5815,-1.1553
1007.5409,1.734,-0.0349,0.1078,0.3842,0.5587,0.8048,-1.5013,-2.4041,-1.6843,-1.0558
1018.4342,-2.3717,-1.7422,0.2953,2.0421,-1.0921,-1.5676,3.6799,1.4818,-0.2733,2.3374
1030.4221,1.1217,-0.4093,-0.3232,0.2291,-1.8803,0.6679,-0.4003,-1.2497,-2.801,-5.4592
925.0418,0.7094,0.7291,-0.1385,0.0195,0.3417,0.5371,-7.1245,0.6412,-1.192,4.768
1121.3246,-0.1518,0.1135,0.281,0.5883,1.586,-0.0864,-0.3655,-4.5884,-2.2653,-0.8514
994.4916,-0.9728,0.8766,0.5698,-0.0376,1.2523,-0.0781,8.6899,6.995,0.7548,-8.2692
999.6227,-0.546,-0.3828,1.4202,-1.3496,-0.4867,-0.2299,6.8144,-4.9373,0.4034,0.1614
1158.8122,0.8952,1.3994,1.0496,0.6352,0.0596,0.8151,-0.1496,1.7909,4.3835,0.8701
947.4365,1.2576,-1.0987,-1.0266,-0.5335,0.6312,0.2572,4.7021,4.7582,4.24,1.9079
1030.5131,-0.0256,-0.6256,0.5436,1.1727,0.494,-0.2286,-2.0737,2.6652,-5.9247,6.2604
731.0492,-1.5193,-0.0936,-0.4512,-2.8322,-1.2872,-0.9222,-7.6891,-2.4097,5.3822,-1.7658
871.3324,0.8365,-0.5186,-0.7507,-1.0677,-0.1892,0.1708,-4.4288,-2.7278,-6.1271,-2.8139
926.719,1.1734,-1.7812,-0.3406,-0.2725,0.2267,-0.048,7.9234,4.6189,3.6351,-6.069
888.5241,0.0012,-0.6752,0.6592,-0.8171,-0.7924,-0.2787,-0.9643,-7.4228,3.312,2.2092
760.5114,-0.832,-0.2975,-0.8154,-0.6383,0.3208,-0.5087,-1.2498,-4.6566,-9.2696,-0.3485
1070.9159,-0.4999,0.5328,-0.2339,0.543,-0.2151,-0.0667,-1.6727,-0.4455,1.3672,-1.1058
812.9178,-0.9219,-1.8462,0.2073,-1.004,-1.4965,-0.8597,9.749,5.5382,-3.7921,-9.6068
861.635,-2.0381,0.2898,-1.8708,-1.0081,0.8711,-1.032,8.0689,1.5728,-4.2019,8.4233
1044.8892,0.321,-1.066,1.5603,1.0022,1.912,-0.0609,11.102,-3.6762,6.7787,-4.7892
1264.4962,1.9741,-0.0884,-0.1872,0.3773,0.8049,0.9391,-0.9667,0.6389,-2.2409,-2.074
974.4844,-1.0003,0.5867,0.5139,-0.6777,0.8713,-0.3291,1.7714,-4.4176,-2.093,1.9181
1047.7116,-1.3879,-0.4877,-0.0531,0.7639,0.4964,-0.7728,-8.0112,-1.4739,1.5228,-4.8027
819.4595,-0.9097,-0.458,-0.6168,0.7595,-1.0634,-0.7045,6.9786,5.9161,2.3779,-8.5235
1069.4927,0.1227,-0.1829,0.3231,1.6247,-0.646,0.0447,-6.2524,-7.6579,-1.6616,-11.1025
1012.4161,-0.3764,0.0874,0.5839,0.3161,2.5836,-0.1453,1.1218,6.7137,6.1642,1.615
681.0637,-0.3825,-0.5265,-0.5703,-1.976,-0.7642,-0.2999,-5.1106,5.0173,3.2995,-3.4354
1059.1401,0.5374,-0.2165,-1.6943,0.6423,1.3326,0.2327,-3.3493,6.3832,-10.3933,14.0314
896.5766,0.0164,-0.7205,-2.2558,-0.9869,0.4104,0.0376,-4.428,-1.1,-2.2415,-5.1166
1115.4765,-0.0762,2.0044,-0.6111,1.4969,-0.2982,0.4994,-3.5137,-1.4418,-4.2159,-4.6755
1050.1899,0.6369,-0.1197,-0.533,-0.4751,-0.218,0.2295,-2.617,-7.197,3.0986,-2.657
1145.0886,0.2048,1.592,1.4148,0.4091,-1.4432,0.5177,-2.6457,-1.9851,-12.4605,2.96
1175.0419,0.0119,0.6099,0.7399,-0.9808,0.7949,0.1333,4.7864,3.8174,13.2156,-1.2928
1067.3713,-0.0574,1.1067,0.1606,-0.0508,-0.2041,0.2396,-5.5963,9.598,1.5344,3.0496
1025.4364,-0.8096,0.9649,-0.4738,0.4241,-1.2343,0.0036,0.9726,-6.1282,1.0245,-4.9193
970.8071,-0.9393,0.0566,-1.2097,-0.1441,-0.0705,-0.3106,5.9911,-1.341,3.9324,-6.8435
956.7902,-0.2403,0.7217,0.711,-0.3748,-0.5245,0.0393,-2.3784,-0.2671,12.4313,-10.2132
1037.5501,1.0899,0.302,0.0438,-0.5712,1.8686,0.5523,-3.2702,-6.9441,3.2066,-11.9201
942.7161,-1.0551,0.5086,-0.9847,0.1263,-1.4841,-0.3278,-1.4124,2.7483,3.2169,-1.3837
1009.5275,0.2988,-0.2918,-0.4264,-0.7518,0.8831,0.0066,6.0678,-3.6978,3.8466,-1.6854
995.4201,-0.4866,-1.0707,0.0634,-0.0102,0.6885,-0.5012,1.0123,-1.2115,-0.2065,-1.568
866.0709,2.572,-1.2422,0.6087,-2.2494,-1.0962,0.9336,-1.8729,-2.3276,-1.6393,6.6487
1015.1256,-1.0547,-1.7177,-0.0826,-0.0672,0.905,-1.1942,2.5041,-4.1725,-4.8345,7.5766
991.1564,-0.4134,1.1911,1.4623,0.0324,-2.2198,0.3054,-5.1494,-1.4349,-4.5981,-1.9234
1418.9749,0.6366,0.9347,1.0618,2.3226,-1.1173,0.7783,2.7475,-1.1195,-8.011,-7.9991
1335.7361,-0.4288,1.7848,0.6002,0.4158,-0.2249,0.2597,2.1688,-2.7881,-1.4527,0.1021
1179.5654,-1.3658,0.9138,0.5028,-0.149,1.5898,-0.4476,-1.56,-3.0682,-9.7655,-1.5995
1061.7018,0.0856,-1.4879,0.7728,-0.2784,0.3888,-0.375,-3.8516,0.4238,0.8835,-2.173
1059.1322,-0.228,0.6932,0.4023,-1.407,-0.886,0.1274,-3.8182,7.9355,2.3168,-2.7855
1055.0908,-0.8361,1.0753,-0.0917,1.4245,0.2095,-0.0296,2.1193,-0.3922,1.7701,-3.0335
783.5954,-1.883,-0.3975,-0.0181,-1.5236,0.9877,-0.8597,6.5573,4.205,-1.6187,-2.7125
969.7095,0.8722,-0.032,0.8241,0.324,-2.2176,0.4088,-3.2295,-8.1193,16.2064,-4.2746
973.0925,-1.873,-2.0684,-0.9972,2.0445,-0.4426,-1.6368,1.4577,0.7965,6.248,1.9869
1059.3369,-0.0823,0.3301,-0.4377,0.3065,-0.3657,-0.08,-10.6454,-4.9826,-4.8857,2.3233
1136.6355,0.6128,0.998,-0.6238,-1.0534,2.0884,0.5327,-2.6539,-7.5242,0.1244,-3.445
937.3112,-0.8097,-1.2895,-0.7872,0.1878,0.9126,-0.795,-0.238,-3.2751,-4.7417,6.2957
932.3066,-2.0649,-1.5058,-0.3998,1.2218,-0.5899,-1.3047,-4.8553,6.2905,-6.0981,-5.7097
984.269,0.0845,-0.1583,0.9235,0.798,-0.8457,-0.057,-4.7934,4.736,-6.4591,-8.1517
922.2143,1.1677,0.6866,-0.8545,-0.775,-0.8767,0.8122,-3.2982,1.8755,0.0897,1.5184
896.2371,-0.3358,0.923,-1.0657,-1.1546,-1.5976,0.1074,1.4259,-6.1734,-1.8641,-2.0325
1187.7374,0.2859,0.2029,0.6585,0.3345,1.5475,0.3226,-0.9859,0.8145,4.4514,0.9937
733.6224,-2.1529,-1.0857,-0.5619,-0.0308,-0.6402,-1.1495,-11.1978,2.9922,3.5697,-12.7532
1072.6797,-0.0244,2.0578,0.8425,-1.4222,-0.5152,0.5521,-9.8468,0.7512,8.1375,7.4017
814.3691,1.146,0.0678,-0.0166,-2.8375,1.4419,0.5444,-2.3098,-9.7313,-4.5716,3.4173
1038.5264,-0.6764,0.6427,-0.0402,1.8009,0.1965,-0.041,1.6809,-3.7426,3.8169,-7.5921
971.0813,0.9322,1.206,1.1356,-0.2366,0.4667,0.8961,-13.4421,1.2006,4.9096,-8.3428
1036.32,0.1893,0.7499,-1.1892,0.2972,-0.9509,0.5043,-2.7977,3,-3.0038,7.3696
916.024,-0.1403,0.046,0.256,-0.3355,-1.1992,0.002,-2.5603,-10.5329,-4.9534,-3.1424
1083.4936,0.3771,0.3081,1.1261,-0.0293,0.2691,0.245,7.2181,-1.1538,7.678,-3.5494
1142.2548,0.9737,-0.0255,-0.7735,0.2988,0.0584,0.5383,-2.2168,0.1114,-0.9483,-11.6735
1171.802,0.1628,0.2355,-1.313,1.495,-0.8077,0.2629,1.2024,3.8565,2.0998,-0.2488
765.641,-0.9291,-0.2414,-0.3468,-1.134,0.5056,-0.4549,1.0318,3.9005,-3.4317,-2.3295
1035.9716,-0.1877,-0.9027,-0.8253,0.8406,0.2421,-0.3139,-11.0694,2.0619,-5.3273,4.4414
793.8035,0.3497,-0.6968,0.0953,-1.5648,0.2604,0.0725,4.2859,-4.5385,-4.8099,-8.0039
1196.6724,0.1906,0.2966,-1.0325,0.9413,0.1973,0.3012,0.5771,-9.2287,0.4514,-5.9015
991.0188,0.2961,0.0971,0.0051,0.2611,-0.7021,0.3154,2.4552,-2.2929,-6.7846,1.8627
940.2674,-0.1115,0.1455,-0.3877,-0.805,0.141,0.0528,19.7581,6.5968,-1.1902,5.7291
1188.4924,2.1786,-0.0587,-0.1473,0.1943,0.1996,1.055,-10.5342,8.0615,-9.3038,-7.3768
791.6608,-0.4315,1.2608,-0.7361,-2.1201,0.088,0.1772,9.2722,3.1125,-6.676,4.8786
961.866,3.0983,-1.6255,0.5101,-0.2582,0.2975,1.1821,-1.2017,2.2862,3.2484,-0.0971
868.9473,-0.7878,1.7325,-0.1681,-0.6208,0.6381,0.0442,1.5597,2.399,2.4763,3.658
917.9513,-0.3844,1.5361,1.6056,-0.2058,-0.7113,0.3055,0.225,-2.6635,-2.8985,-0.1149
1001.9997,-1.1762,-0.3999,1.1819,0.4876,-0.0449,-0.7474,-2.0645,-0.4678,-3.9171,-13.2815
1046.4112,1.0485,-0.4238,-0.7342,0.4878,-1.7956,0.4,-3.025,8.0153,-6.4112,-0.027
1052.2785,1.7977,0.2084,-0.5712,0.6408,-0.2472,1.0892,1.378,-5.3948,-2.1474,4.2991
1215.0547,-0.121,-0.2678,-0.4037,0.7272,0.1756,-0.1217,-7.8955,7.0491,4.2133,-2.6207
854.6835,0.8625,-1.6339,0.8202,-1.695,0.5025,-0.0543,4.4702,-2.5009,4.7106,-3.3667
995.3931,-1.3192,0.3721,-0.8,-0.203,-0.0531,-0.684,-2.3372,7.8507,-3.1083,0.2158
1321.6765,-0.035,-0.5756,-0.627,1.7708,2.5601,-0.1156,-6.4197,-7.1301,-6.4706,-13.3483
834.4699,0.0347,-1.3885,0.655,-1.9685,-1.2173,-0.3347,-1.6479,3.089,1.8528,7.464
964.0737,1.0909,-0.6143,-0.1499,-0.4629,0.9789,0.5775,6.4089,-5.0556,-3.2894,-2.8981
961.1339,1.1871,-0.4837,-0.4146,-0.9648,-0.1684,0.4177,-2.2969,-6.4727,-2.2316,3.9033
911.2927,-0.0874,-1.4153,0.9496,0.5483,1.0095,-0.4464,2.0408,0.2477,6.5345,-1.9325
1059.921,0.6142,1.9647,-0.5305,0.7575,-0.6997,0.9214,-3.9243,5.2613,3.9146,6.1758
973.337,1.3254,-0.5561,0.5859,-1.4068,1.6691,0.6536,4.3789,-5.1673,0.4678,3.6451
968.1022,1.5796,-0.5173,-0.4202,-0.5229,2.2989,0.6251,3.3203,-7.8579,-4.9062,-1.6201
988.0124,-2.5539,0.1606,-1.3669,0.9343,0.4369,-1.2009,8.6351,0.7314,-0.4279,-3.518
1038.969,0.0813,-0.3208,-0.4351,1.1788,-0.6838,0.0052,-1.3973,-0.4463,7.2396,4.05
1040.4978,-0.7329,-0.2881,2.121,-0.7402,-0.1136,-0.4342,3.9275,2.6857,-0.5333,-9.7446
853.614,0.9639,0.0339,-0.7712,-0.0201,0.926,0.4475,0.3253,4.6569,7.4115,3.0519
833.3912,1.2747,-1.3278,0.5093,-1.1356,1.5154,0.2584,6.8747,0.8494,5.296,-6.6076
962.5601,-0.118,-0.8142,-0.6821,-1.157,-1.4603,-0.1959,-3.5814,9.4655,8.9696,6.8339
929.9469,0.1821,0.4673,0.4359,-1.036,-0.5044,0.1286,4.1978,-0.3987,1.1402,1.7328
866.0916,-0.1177,0.6882,-1.9173,0.015,-0.8538,0.1609,-1.4687,-2.3753,2.3079,3.9196
985.1824,-0.3752,-0.1759,1.2816,-0.3177,0.0209,-0.3104,0.0546,-7.8271,6.4546,-0.8502
911.7355,-0.0648,-0.1465,-0.5499,0.0929,-1.0578,0.0432,0.5283,-1.0525,2.5321,-9.3401
966.3909,-1.5255,-1.2803,-0.0456,-0.6919,0.6502,-1.2992,1.3677,-1.7811,-3.5763,-2.457
992.8597,-1.03,1.0288,-1.0737,0.0461,0.2483,-0.2622,-1.0627,4.8796,-2.0411,3.7622
867.0889,0.3121,-0.7055,-1.263,0.8583,0.6569,-0.0179,0.5349,1.5901,1.3165,0.8932
979.4551,-0.8343,-1.3729,-1.5428,0.764,-1.9782,-0.6725,7.4629,-5.8499,-7.4007,7.8027
857.5502,-2.2083,-0.4339,0.1359,-0.2306,-0.7671,-1.2409,5.2194,0.2574,-1.9311,1.5684
999.8163,-0.739,0.507,1.4273,0.6523,-1.3954,-0.2729,4.3126,2.6497,3.8868,-5.0963
1141.7963,0.7314,-0.36,-0.1421,0.5904,0.3733,0.4458,-2.4336,7.9525,-12.2141,-2.7876
