m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,reachable
89.11037575,38.77474903,92.69904384,78.7368242,50.98772928,90.92325093,16.98535556,65.59363273,88.47428086,35.67330502,69.32196304,39.91994931,64.29531096,69.19602914,45.0377199,55.70156266,94.9791607,105.5584893,51.97410588,19.33047234,0
25.92906581,29.28098746,29.37016639,15.63580974,42.44612286,12.13023938,72.88798842,60.98105167,62.64315919,49.39932382,27.55733667,31.40100209,38.79375971,61.77015839,37.41209933,26.09937968,18.97555669,58.0988107,43.87808501,49.69892613,1
83.55995855,25.15559028,55.0168136,60.03687414,13.74758983,65.17995191,48.07198684,31.7285607,54.2292951,18.48322184,59.58291695,66.10185506,80.26230766,27.5750422,12.10421673,23.4505687,45.87681619,60.23205814,72.79211113,58.59805446,1
74.17952838,46.89047766,66.56882273,75.83303558,53.65178945,62.34304611,102.1453299,31.50093275,33.44041087,51.04795027,90.44278965,82.46145883,90.81323376,8.62737602,53.91051383,47.23733943,38.36054242,58.63566976,93.87776151,65.67947542,0
74.93733822,42.55319528,80.54719302,64.28895924,24.84375024,71.66024706,68.90036983,10.95008551,78.67782947,33.81227348,60.21000314,84.25393294,113.8552391,24.38371776,29.25680858,33.43777777,39.62044822,63.43016627,68.8460005,69.30859076,0
16.27797034,62.75380806,11.52604977,18.03783039,70.5860917,18.09696633,76.44369278,80.73578698,35.64863044,67.62678422,54.37068402,66.22821158,50.38348629,58.47734214,70.35066859,49.66191608,35.90123602,32.24043289,52.06169769,89.87173541,1
34.69886587,72.51694126,29.58056035,34.77329331,73.24731669,46.57393947,85.34126889,71.61730245,13.14489764,83.09395387,79.84549354,87.09244408,61.25608847,45.04764916,70.52106411,56.77196674,36.26038614,11.9991313,66.71450446,114.8707757,0
78.20479519,40.57148511,54.22217664,43.03482023,53.58204865,53.60148325,86.40529119,38.15005908,37.50337554,67.71754996,85.82446041,83.28944627,77.43252101,8.380602415,38.63085669,37.84497998,20.72459755,52.52874777,91.66842038,77.87667734,1
54.52843158,7.652696368,48.14635274,57.87172687,15.33001347,60.19561854,31.89692701,48.31002417,75.99833429,15.03367864,42.63512583,26.17317642,51.71843437,47.57951892,14.98433553,18.31751599,45.60935406,65.08075854,39.41215888,25.03094655,1
14.24672836,49.68981325,13.93862049,18.03487846,69.60136455,18.71717387,57.78905107,83.70460227,50.22687746,83.45861361,26.72416327,34.7410908,20.69824808,90.81944625,54.1692376,46.00519625,52.41608687,62.69754614,55.37627513,71.21856568,0
42.60287454,20.25057175,34.15645946,21.43876914,28.81622868,29.34624268,49.41465801,76.90546216,62.68454406,32.47515536,19.81985079,22.92740699,55.33531088,67.62318181,22.43046194,22.59369168,32.92656911,72.10951156,34.93406809,38.95296072,1
79.2149664,41.64007157,83.17092113,68.08573427,44.88424169,63.76590787,13.63287598,80.76182164,83.44623023,41.43747373,35.96593224,31.35372681,52.50015481,103.4997674,62.63022716,41.89367267,81.58889541,115.3698109,12.50403938,20.58819112,0
81.1647586,49.29732271,75.47603343,75.40622716,29.30451599,55.31139083,81.49278382,18.32929169,45.68289842,34.34809475,72.35181394,75.43277646,106.23068,17.03158484,22.90019313,27.42418565,44.4016179,75.71400287,68.27273261,50.27690405,0
68.28239465,52.14201478,46.21550729,52.75868444,46.22350558,61.50312817,84.40758108,46.22604193,31.57619834,71.09993512,59.98917945,99.47607598,77.73656705,19.82684609,44.63979069,50.4114709,24.80512043,44.3821963,74.35412989,96.57168845,0
58.8772782,58.5272868,57.63221342,53.9787692,74.69212782,69.47553886,136.6930097,91.87386383,5.691833701,89.42584255,99.61982938,72.97146643,85.80139207,49.50711689,56.97837466,48.09130236,42.88576432,12.84211153,96.44593102,94.73507312,0
29.8036201,26.4406286,33.86283806,21.25544727,33.2505013,21.28296026,52.59918468,57.87813194,51.79206087,50.27860183,45.0318568,36.28424384,66.89940231,40.24050466,26.80359622,17.58508926,13.36296964,54.92700123,46.12502922,59.22194331,1
59.21450122,44.32684517,89.34292261,71.17733588,32.38837704,71.42751871,59.33988455,21.81048226,67.77007047,49.3922356,88.59750023,80.95387797,81.51813664,14.20921914,31.61436473,23.4652693,36.72378925,62.88314919,84.2944441,73.75267332,0
75.78214698,25.59888132,93.14062863,77.88223918,10.68633175,82.12846254,38.79738244,34.92963503,75.71993469,7.550820632,49.66799309,40.99440929,98.48399858,57.41934603,18.84630078,33.85490835,49.80540602,82.56571772,39.86281634,37.58018787,1
12.5665074,42.73392711,18.73674706,7.150744372,48.29604274,5.798561988,57.50392325,72.33946122,50.75845237,61.29962804,25.83382675,30.63970045,52.53925653,62.36096103,36.90272947,39.3479897,23.34497803,57.31282055,39.62623132,69.25521457,1
21.60133454,46.23579742,21.27631099,12.95973601,39.30805477,23.2788997,59.22995672,52.45026954,34.08109723,49.33378269,38.13406573,48.37428525,57.35604399,54.55381443,37.94245483,23.65562835,14.32860218,46.77047672,65.46637638,74.36036836,1
29.46533239,54.86778749,47.74460608,34.22228318,67.85172851,38.69447166,63.81751641,132.5953542,70.73028891,59.66885284,25.77900534,34.68469843,4.397947806,93.2380053,80.44237834,59.24222493,71.83984994,73.60858669,39.79227066,48.63814992,0
39.07602971,46.19229723,38.28087302,37.49079014,68.89334805,31.65737995,76.27689291,53.50529949,11.34331792,76.15664102,74.23346271,74.35726671,69.50837969,31.13137269,57.87377701,46.80637731,21.79416277,15.72128486,60.6307032,87.71842804,0
50.34616842,69.0531715,41.33052833,32.1969357,57.46032948,48.39364138,124.5010388,64.75334251,10.39363053,97.92162756,59.59272694,56.93080018,81.75153094,41.01912649,59.67367804,47.33904907,23.65076104,9.885818034,93.18262419,91.79403281,0
45.66042092,9.671810166,64.99232332,40.48023391,22.29483455,42.11169416,43.39317966,39.76158013,75.05973918,23.65768878,36.08937935,39.58785347,68.782134,45.25895083,5.135617751,6.350088119,29.17690772,54.54908631,41.65461569,35.82873876,1
108.354553,37.96619794,74.41643094,94.82863645,25.26674867,95.97644812,75.82934262,14.57437133,85.36965152,42.37588237,85.57522206,76.44139829,124.1215466,40.30153128,35.92648954,34.70781193,65.50139822,82.08459481,67.78506722,50.99756021,0
72.64378984,49.86171288,68.91517996,58.94321152,47.29733721,60.15712649,84.34782726,44.82476559,24.67193079,69.49884185,66.84044071,55.52576325,96.02941782,15.62522294,35.39446286,31.41504977,26.29503504,44.58444793,75.34135095,92.26805804,0
97.20887152,38.12232343,109.7940382,98.80955901,24.56513717,67.39175958,88.17547284,17.64385356,64.49747717,30.25620268,74.56800605,89.3320157,99.24070405,34.51107309,44.21485274,37.0656621,61.92895889,105.765522,72.81370665,51.6181779,0
12.60833268,51.35076994,13.50073509,7.496333451,48.23153038,12.8725171,69.25471437,66.40367804,36.23805784,76.53996955,47.031371,54.81100449,57.2972572,66.79590837,38.56617447,35.15578311,21.24764494,36.34667872,62.68107405,88.62416253,1
23.49012035,64.08888349,18.30350274,23.55379167,69.77355326,19.3548625,102.0287791,73.45922108,30.40705884,62.03776259,51.33112933,72.96837988,57.92847265,71.19108958,60.44323281,39.41021303,36.5362956,22.47969667,85.83086595,101.7179069,0
30.38390444,35.53999956,21.8107215,17.12876232,47.73000907,24.3440786,74.10929053,67.00661313,34.30623285,43.98064598,53.85104443,40.33001682,45.61933259,43.66993133,43.59123451,21.13050296,13.58278052,31.39824462,46.66734264,67.25696388,1
24.32374313,29.43170487,32.54909157,19.40654095,55.13344318,26.34556725,53.38503974,67.20064431,26.68588391,54.36264932,52.65256465,40.87635115,63.44221185,45.60680978,32.24526845,23.60731053,5.674037307,47.86660132,63.4825956,65.57116715,1
20.09910398,65.12424256,19.31653018,22.6827017,59.32556607,29.96980174,84.31624332,64.46586658,22.3787783,64.85418412,65.7805011,67.07274584,61.46233904,48.84489271,66.66449145,41.94845144,29.22155822,20.00541547,76.07512977,105.698751,0
75.79653232,31.2696807,76.87620758,56.09916095,56.62271953,57.32781621,12.25157693,80.52583315,90.09534031,48.56067629,47.59513389,28.68908844,67.97371424,76.96842688,59.59880162,73.79733633,65.0471515,126.2031666,26.35651044,21.46383831,0
51.6751185,19.85865081,52.02258007,37.56967911,27.4141966,33.05605881,51.0925337,51.90652751,41.91629822,25.65132906,47.03531676,39.35106085,62.76988549,29.26679941,14.50249409,1.901786984,21.1319105,47.32403493,35.10276484,36.53337494,1
55.00639713,55.89657342,56.50451579,38.63002469,41.45486742,46.14382469,90.33987109,57.69089559,20.8625128,47.68400715,53.58991339,74.34144251,94.8702443,25.19587364,35.21614866,26.25143259,10.32684643,28.28521412,69.71013024,64.31919756,1
50.49659606,15.12720736,53.08180443,35.25810107,24.62610249,48.0304923,54.95279617,44.5506354,44.40475974,28.92467044,39.73065043,29.16389441,78.94106766,36.67499128,8.381711917,5.790230146,28.09754382,57.18408759,44.86281362,44.24351139,1
65.81648964,33.04933211,91.59484381,69.48760645,38.71910732,78.11929041,24.55868982,59.68770164,92.35058352,18.95878325,67.34968328,49.91904711,99.39200786,76.9432666,37.81034081,59.95870784,75.95361785,106.5164086,51.73381,16.05533094,0
44.5848246,30.4127558,56.16332761,41.23423393,49.29084193,51.7875603,19.57447663,63.25879787,73.93140378,33.01675769,26.01500792,13.26019428,54.73694467,94.41091993,54.09791606,36.56538231,68.41997877,88.71599076,3.764167235,28.19505632,1
49.33377654,50.77714186,56.43382241,55.94288615,53.82949312,63.95214805,73.84015379,38.99336819,17.80058671,83.58317069,80.81602644,72.38833039,95.01575778,19.45935393,38.58090973,40.78272408,25.18647791,35.65674406,72.6225874,80.61037871,0
69.27356779,16.62961994,78.4490317,51.71710679,7.409404751,51.30540711,31.95776757,40.3841819,67.83659097,2.823074395,50.03359408,37.51631941,95.87176811,40.81468258,26.47781905,34.44679099,59.73013662,74.72292173,42.77397342,23.54820185,1
43.14526814,20.46682056,41.133085,54.987221,55.7329846,42.58546505,35.16688287,63.36409497,82.23097649,44.57711274,13.37493962,6.849262959,40.82877625,66.47009009,36.84361361,39.82430518,59.79643043,109.4390835,5.377147641,31.60184389,1
46.98963106,31.75206921,55.77374602,40.38969919,47.16720752,32.63385078,39.73442475,89.75992031,66.21538239,50.77338236,4.343466853,5.166970573,27.25171982,98.35001072,39.02933278,46.8844777,42.40524731,88.5646565,15.55473716,36.64487811,1
74.12757901,33.80564582,84.41506086,74.81316187,45.77833522,99.50076241,20.64709934,85.63732016,105.2206021,32.25360978,59.89827983,58.98382498,91.2874815,103.8024086,63.80261631,74.71588891,83.24595109,109.1849357,49.47780022,19.20228194,0
55.30435913,2.438279983,66.74375796,55.87354301,14.20264098,38.18964416,32.72718607,42.6373623,68.87376697,19.74082708,34.17551515,32.15395695,70.54943153,53.63784754,12.46892658,21.75396367,46.49369993,66.62508451,32.68668393,26.24332223,1
32.61893208,48.9314852,25.5605957,25.96655686,61.46979833,22.41389645,76.00010203,50.42997599,23.45514804,69.90166143,42.91041091,45.97585847,73.12982382,35.96254674,41.27815439,24.04868981,8.125184598,39.20196241,48.58289027,62.80924853,1
43.98484483,89.78586254,54.88447198,45.56885504,85.14737408,63.8369396,128.0454219,92.57159374,7.754841916,96.73217528,75.75814927,81.49303008,105.9723644,48.37557043,77.40571512,56.33324885,31.68420262,7.917364161,83.74991118,88.07295704,0
48.20356517,14.38768615,48.72763018,35.17856998,27.18293115,41.1382918,36.04637152,68.1754679,55.02147545,27.82902042,14.0682082,16.19891799,49.66798927,53.18205064,34.02581568,30.9792374,41.27831232,87.82920759,16.38209931,26.97419422,1
76.35693292,47.79400405,75.50418057,85.25296139,29.41321167,71.40837824,103.0760515,4.911051486,89.64904952,38.61243881,106.5615324,106.7801519,94.00515098,31.83285454,43.32765606,55.22613853,46.73405018,87.18565453,82.6020353,62.32559116,0
104.45637,58.60019175,81.65937277,89.38264001,42.37785538,99.91255695,98.34828643,10.4241662,102.5218836,57.93179377,118.9285376,94.89675221,129.4023598,44.81400544,61.08498608,58.00252966,75.94510926,86.25637265,83.48338617,72.05377953,0
8.909701557,40.1230958,8.778716685,2.364513502,48.30321919,3.071375044,66.01646832,83.14881075,41.72957318,53.48376293,34.61069721,46.08017497,45.56084054,64.39911106,51.34879447,29.89965315,23.62986395,50.72939171,55.56164536,70.73647723,1
29.11018139,16.62793004,35.35193053,29.73451652,32.84387188,36.36742223,40.25614341,61.29278056,68.23178538,37.15414348,12.50285032,13.86715841,43.63725869,57.92254655,23.66150397,31.94271687,41.89114958,57.03591176,23.07411102,38.38719744,1
32.05949236,55.65132895,29.65577245,42.95285788,71.24340962,33.18719828,66.76496787,113.2210192,63.77893747,79.49217484,29.71192668,35.68081564,10.4788898,84.54227201,53.75117654,46.58768215,53.91217336,98.79615433,33.40271753,81.56936715,0
40.50719517,35.83646045,40.75345162,43.27304513,26.87121244,34.67156076,69.32937803,53.39520575,47.62380672,47.43743819,45.69005013,42.4979247,80.86590511,26.32250381,18.40941789,9.674583481,11.4920795,50.12478028,52.25444387,71.27163199,1
37.52438891,31.47308365,38.80947568,16.58642819,49.84898126,31.60188195,66.17769422,60.0658277,30.60381283,46.87108043,52.0862632,56.94971167,75.59324652,35.17222751,31.25327094,23.53025324,6.956635481,34.64849958,62.30936386,60.32475155,1
50.16056197,26.58737003,79.30512867,46.8076798,44.22739461,53.90042216,11.31716659,93.38881564,78.43922984,28.50938134,26.19860556,23.45569894,52.25544064,91.54627784,37.28852026,50.90046305,63.68770614,99.33123151,15.9207542,13.1212074,0
11.31812104,49.12351305,9.803580216,11.90195969,63.49988055,14.48720878,98.80410614,79.34577627,32.02260367,55.2478272,45.49666053,42.87884137,52.44190069,58.8969386,62.2583782,35.98349691,35.81880185,39.11438412,53.75565623,85.64276848,1
65.98076509,55.10053304,58.27895666,61.82210072,34.09003282,63.07864185,99.87010017,34.52278301,36.1723829,41.66731749,69.27291995,77.35162231,90.69275105,1.585430794,35.62507941,31.37244944,29.78934369,65.53109015,100.010302,63.19583867,1
106.4906325,43.90222918,82.93738735,76.08588966,34.64177486,86.25986118,101.3153368,1.13779227,87.7172701,58.04207208,80.05665068,83.79852685,121.9287983,23.63153625,42.26130078,52.14877282,55.61513787,65.27559556,95.89000371,73.44311794,0
33.40761446,54.33829834,18.98916147,29.45193967,90.34069177,27.32197917,119.1697698,64.43599132,23.95166063,72.58047617,70.2189327,72.1803964,71.97350508,61.13282127,62.54742805,59.12123905,24.21146675,16.59142606,85.13683651,109.6654497,0
39.54934122,13.67511712,50.1153959,32.22511443,30.81247452,35.53500033,31.31796675,66.66330995,52.58137256,42.49834939,16.86727211,18.58224127,54.98444973,46.74521933,25.75379363,27.46636289,30.27040493,75.283024,25.57261032,37.62002099,1
26.13196235,40.81663388,36.10899015,25.81268774,60.24347754,18.73452174,41.8584081,97.44891379,53.33325169,40.43555733,8.386689314,17.49900546,33.36140618,59.75052409,51.6921568,47.16937322,51.42754034,67.5923845,26.56216702,46.31917913,1
59.40324327,27.98096977,72.20027781,53.4003438,15.56983385,53.6523835,63.81918452,26.81852715,79.59864942,26.81574865,58.37202524,56.26080379,81.2634386,25.24421815,16.2040998,19.22057144,36.09687003,69.88658408,51.91659656,52.31744025,1
35.72409452,14.85305908,44.28679368,39.91728011,19.18770059,31.8770307,41.80621492,41.35772084,60.98035278,22.97651271,32.58662497,34.26474668,54.25517834,45.62182856,7.673910342,1.721146153,15.97017162,75.89376352,46.81440199,47.92158689,1
15.5850321,55.02290867,11.46125043,9.548126984,58.05244663,15.84072142,87.20533041,63.56910416,43.64979825,84.06151251,42.52836447,54.21267597,41.38889322,48.38193008,62.93426664,43.22817588,22.35278267,45.86821409,49.99693494,82.22455301,1
63.97744388,15.6954729,50.90946175,50.01309692,20.31167244,40.8988873,42.45018092,33.50347715,60.60418871,22.24191474,45.49902531,47.43134146,77.35029356,42.25421904,3.38211723,10.4865844,22.88145633,62.05587196,51.96476818,36.22654418,1
13.6235111,44.95610596,15.04252863,12.70162655,64.14089571,7.174012191,57.43182589,69.06436109,60.84049145,59.80059877,22.78209816,30.94694132,42.39803437,60.66521089,39.41235286,27.67881824,37.40901427,46.35835211,30.78243057,73.18187037,1
86.20899943,43.64953427,77.75312192,56.43347485,12.59710076,75.27241951,47.65797555,28.48238607,83.35642668,22.20001398,53.16639815,73.65199513,104.7876081,38.79961548,25.33018066,34.16752944,54.094424,91.16975626,77.20968356,45.63402225,0
63.87431407,19.32826409,88.27615083,69.05698043,23.47173316,56.9444708,31.82529651,42.40024194,73.79845445,5.66576354,56.66420019,40.74573496,86.54271374,50.82958942,27.28361591,30.93076042,69.82060635,82.3865422,32.33997345,16.16966403,1
63.73003284,52.39195607,67.87373148,49.96782639,36.58447836,58.87461221,88.08517729,28.14536042,48.34707039,67.35379812,91.86039762,83.33139776,125.3422529,1.107091492,42.23203603,31.92849041,25.03273457,62.40852305,65.89072483,95.23558743,0
55.67284084,56.60744204,38.83948997,51.14806537,46.60789649,43.40496829,75.16782892,47.71764418,15.33818113,79.65744076,77.09362544,55.69855138,88.47988579,28.48189649,45.58663613,31.99871638,19.99272024,24.72198905,68.2874519,67.29074165,0
47.23814233,83.2570003,29.09583351,43.01306997,91.93338084,37.85622743,80.90484212,96.95427491,16.90109539,71.21477529,75.27365144,67.98790296,66.18207421,60.63146135,70.37391965,65.47364563,30.71934639,12.94242592,92.64638515,94.93400379,0
14.96949001,57.98207078,15.90668351,21.48992296,65.3918182,20.79844245,100.1848742,89.71569186,67.00527063,82.84806021,34.74665253,38.02384332,35.8139534,93.87577642,72.61538791,52.78451323,43.64649166,49.85363432,43.06812313,99.8746176,0
29.22542345,64.5889865,22.85832113,23.47050001,80.25368001,34.2838655,82.74773683,80.36541303,23.79206454,93.36221637,46.15969384,52.71568064,69.65296813,69.78981354,47.95388438,48.19954594,35.47136938,18.56924445,86.4807854,69.23229176,0
65.35136528,26.88274715,61.2232471,54.63379677,14.25913638,60.2204577,50.91602753,23.62742753,58.11532541,31.26339459,67.17443762,71.6230005,80.08739041,29.6576976,18.9428304,30.83627451,37.96688853,84.19078977,73.4311069,55.35622876,1
37.93795457,74.63120494,40.74370355,38.2231063,68.68903807,31.18349767,81.63349899,129.3048282,105.5509236,65.24965647,24.86035702,37.29348656,4.421402017,110.6615615,83.65895336,62.05105069,62.92847801,100.4805568,43.03310556,79.41526888,0
36.72955319,59.34652752,33.03667046,40.44030675,69.96487723,29.13376761,60.59707329,99.90235227,79.01459776,99.80772915,39.92383206,32.01969207,10.72443413,81.67617807,69.32258097,81.40023646,82.64469668,75.16176057,56.09449493,89.21773216,0
45.60339933,41.95690748,65.96057457,43.62045952,48.82541563,51.38147493,28.3413695,81.0946381,109.2476017,56.01132313,12.64466827,7.622548557,34.10612967,74.59617303,61.25852244,51.96727447,60.20744149,80.90816262,8.127029558,39.31151457,1
33.16819707,36.39076117,31.96290659,20.35587097,46.98625329,26.09502375,72.53834728,65.21707767,45.50379181,60.36464028,40.1401513,45.4223685,64.25661478,33.02271001,27.20059551,21.53089636,12.57011923,52.1268973,56.47990313,46.83691532,1
73.3779154,39.26979024,67.59150748,60.86442379,48.68713209,48.5808904,66.47187998,35.84122548,34.8342658,45.24691506,66.63176336,88.11768637,94.68664352,6.375200407,33.37499636,38.13897252,23.90374855,38.67926081,78.03387384,57.48489877,1
94.5142035,54.50672343,91.44567303,68.75214615,46.5930063,97.29546073,12.28711024,112.5860874,138.5621482,37.6533952,55.57075254,48.43747017,61.28552036,108.7116038,65.81623563,66.15656147,89.11331703,130.6914509,30.97704922,13.79673713,0
100.0920965,45.24511676,67.46685257,68.16876588,42.88698365,64.3760711,7.793883662,84.80928039,103.6078249,33.83039008,43.68826038,45.65493873,84.13652427,97.9646717,57.50036645,54.02535055,70.27024958,121.640673,26.59050914,16.30543171,0
33.81830823,42.64368769,25.81900942,20.16504929,69.21516236,25.09880932,90.81637734,60.83761486,24.20679191,64.83351237,43.21968346,47.52697086,85.31960349,30.98570185,51.71530119,40.45188627,12.02027075,28.94174481,74.77143101,69.73973761,1
55.74836283,65.59449442,56.76909959,40.67605606,83.96617109,43.35240717,119.6499212,62.70235588,9.142433049,104.86517,70.6521681,101.3026002,104.1504231,51.5973531,68.16848573,50.77691545,32.80982455,12.82188452,119.5059766,106.0854842,0
54.05266797,22.84259921,44.14928595,35.48581843,38.79067997,33.59393756,68.63819343,34.33648801,35.18545919,33.25359503,55.95980183,59.63715499,74.30968249,27.80080023,15.89114086,15.27140291,13.86640172,44.79028908,56.16998942,46.80248288,1
48.58991966,27.51442686,67.37357506,59.96350074,41.29472384,55.19869984,19.90089426,69.41773054,86.21803236,37.67701604,28.35836368,21.50380879,41.42048052,65.47835827,44.84924401,47.87953128,75.91031951,109.7053988,7.7507481,30.0670855,0
50.04020569,60.4282678,50.43849323,40.15011195,83.53096814,48.99579528,42.77115715,117.8812022,105.8752013,79.4846995,13.98359193,17.86786643,18.3135518,89.68107862,69.68207063,52.63669024,61.0226045,99.80795402,29.67478535,64.27124725,0
31.85688901,46.33721929,25.72342341,32.46259669,80.74327517,28.59151286,106.2381137,88.11266463,13.44459909,74.39287809,52.00604434,73.12878874,61.72611029,59.18871007,59.98970779,45.56281929,28.18678442,19.77063803,75.49867502,68.2190394,0
21.4497325,27.04351215,20.0253085,15.32931035,36.36428625,20.02094111,72.76965917,75.47263632,53.00148829,54.3025526,29.25699026,42.92754596,40.02329504,56.91823184,26.77628112,23.14040373,22.30148086,51.36454046,52.90125597,68.43152814,1
59.69271611,37.80257523,85.37746291,63.73404049,44.41793735,73.47399082,8.065969794,105.3621458,80.46892299,39.09097729,34.04902993,37.14906363,54.04499276,112.6946127,53.99879932,48.44042303,66.26163518,118.1214044,25.64965171,14.53844971,0
41.84430088,47.97143966,51.33373882,42.85765852,68.23100267,40.44384287,40.65983195,99.88391815,75.87806392,46.57988731,7.266760359,11.40225128,23.82345494,95.17968718,60.82557305,40.98712288,63.43862507,85.15078154,14.24247644,53.18945028,0
64.65834018,26.33472682,74.69147944,55.48971829,56.72815205,47.62268439,24.56479934,75.06715665,111.5816354,42.74993426,23.41146322,14.91517634,53.89411096,76.83514775,54.24830452,50.24863792,65.40440357,76.08903427,5.376496618,26.88580768,0
71.19856652,61.68382326,112.8448921,94.56327699,31.84942093,62.60124059,64.04824456,3.332398622,78.6752433,42.46942374,105.5330652,99.77853161,126.2910707,23.74332297,41.56769989,52.54466408,64.24323229,96.33345062,80.08398302,73.22968375,0
77.17188832,34.00172692,62.88907592,58.37522083,31.73189857,83.23630632,13.00419308,81.00091474,83.10493326,17.73002957,39.09770503,41.12339351,67.93674994,63.32430073,36.40663815,41.97438674,53.6409183,113.9434264,38.65901733,9.532349059,0
35.49685061,12.7388268,31.12103424,32.48296316,40.91682233,27.18821554,51.81939393,64.8868997,70.47317873,30.74046019,23.59635909,24.34292779,40.77976359,59.93309299,24.69286268,13.18742396,20.96545681,51.39806254,30.51270607,51.52668424,1
73.10037453,19.83314861,56.63815899,72.45615735,2.816026212,56.71285451,36.76837475,35.5093625,74.57917849,8.898346362,46.47785578,53.32569391,61.41268014,41.89225666,16.83811446,30.2682135,56.69434226,103.5346302,44.50379416,24.00380027,1
30.15202274,36.12446525,32.68554701,28.86589173,57.58343806,26.79569846,34.06643576,96.2262896,86.33778066,40.57756551,1.137423945,6.766264205,33.73144527,79.78636574,54.41019383,40.81570656,45.63253996,89.91196461,14.53468302,32.93854099,1
49.37062399,2.709273695,45.07710691,39.87557559,16.22749443,44.41138304,31.71387927,44.6518382,53.56272374,15.57709632,29.7602528,34.80640672,59.78260566,42.41041303,16.99613208,18.3347159,29.41901989,82.55128999,36.983433,31.02336663,1
35.41399327,16.09470363,28.00246052,24.13874204,43.00274176,19.20545781,55.38300491,67.18807718,46.93950377,32.51758976,21.771723,24.93416891,54.93582554,67.05785586,31.98203767,21.09303851,21.8638518,69.88634489,29.50807421,50.48300781,1
52.32374835,64.61048605,52.89193291,49.35128076,63.78991504,67.66128301,92.52505881,60.5170429,19.14159127,84.84459385,93.84490238,74.54177908,88.62653375,24.90970286,57.92904584,39.34451466,30.70310451,25.49203171,108.8095564,76.06466123,0
59.79081216,12.39467112,56.17787756,43.81077085,14.14284785,39.92217916,56.04576877,48.95836505,60.44296625,14.54579262,51.31503069,33.4371893,57.2027835,41.76284554,2.880053236,16.05583433,29.61151173,84.06293021,49.13680315,29.55040112,1
6.810160105,53.30184894,9.555479836,5.977042192,52.11382422,2.61693412,76.40776575,96.95002251,42.68451102,66.2630144,36.65423376,42.56313872,31.47001583,56.35528074,60.05115319,30.20672911,28.42391215,42.48799779,46.58192782,64.42743084,1
93.81382014,36.59190285,73.88326751,76.07305046,28.23647063,76.60441457,60.56646914,12.95371267,57.37624442,39.3960821,79.91899218,69.064198,108.8053495,33.46727063,26.25876988,43.24020345,39.53020871,75.77866057,75.81224164,58.94270507,0
81.50256689,32.19883049,84.27257223,72.83393578,30.90824875,69.80202096,8.64340642,67.85081169,118.2385352,28.91949748,38.72447614,25.18500704,68.31876327,64.86982917,49.12173585,54.21848131,78.42516019,123.5788263,25.25596885,6.839030132,0
71.92031444,35.50098489,98.57549571,94.09497386,30.8589607,94.56048319,26.24324668,81.20272435,126.7353053,23.8809975,59.18810228,40.91873018,67.9787933,72.22435193,40.72147024,60.61173158,89.06022556,124.4656784,42.14695281,17.87957367,0
72.14624448,37.42403201,105.0419868,69.15571935,57.64612063,75.25300821,5.374494323,102.8453314,95.83073238,45.18121068,40.68599904,40.12163493,64.90643352,104.1647378,51.95162322,65.31119222,87.84016835,112.6690946,34.53910393,15.28389696,0
93.25662347,44.14247361,108.1788676,84.86273569,17.55237583,73.43398853,67.75694931,17.43181016,92.91877977,25.75577655,77.76905281,69.53767935,93.3796226,41.63146897,34.66516864,44.17547572,53.10116034,109.3758113,87.78531123,46.74869728,0
73.295542,65.42672046,44.31657632,59.05470644,47.73919897,43.49303043,78.7969145,38.0016207,26.37340528,58.20133083,87.11987889,82.19655329,114.840939,18.64220997,41.72657034,39.45200535,22.32742158,30.51558993,83.31888023,61.56243893,1
40.11966439,62.69727048,36.20444779,50.63107614,89.01440786,38.57581645,83.05078267,85.74245048,1.847976567,87.78316724,86.47981343,98.47759616,84.16497884,39.7376409,58.8728741,46.6998941,41.74696209,10.88588735,72.09691688,101.364844,0
29.52230922,23.0737943,36.48136242,27.03983256,30.72240022,25.60874374,43.6558256,56.49655037,47.12065891,32.26822958,27.72934858,26.82733183,35.65957908,41.12071185,31.26071982,21.50132495,29.92936912,74.56020263,30.06307825,39.05066596,1
22.62689963,20.41248607,33.07885312,16.69025848,42.44978779,19.18933777,38.94510695,58.28861065,43.8356964,48.64227002,17.28321713,23.35820327,40.05162151,44.69381878,22.22639907,16.26466571,33.05513617,73.71632901,34.34069445,44.71887893,1
53.93873943,12.46351074,39.78930038,31.54731388,32.15413453,42.08354388,36.39359039,68.7628103,65.42202629,22.62654665,16.37267519,16.53919308,41.32629242,66.43663997,26.05324298,31.28312678,49.54324278,90.65835057,16.97364547,29.37293438,1
29.93757412,15.10136955,47.2887831,27.48787388,32.26941716,24.06491515,51.04512127,66.90460472,66.43703322,36.0160464,19.99098945,21.77180331,38.93730508,60.21097862,29.46705099,14.95219795,33.7507454,52.25760094,27.06786065,46.87691855,1
48.93700857,32.16000503,34.79126691,28.34237387,32.71587745,31.77851143,63.96945932,39.48677585,45.74021662,44.57827047,44.67463311,37.64252565,82.10783181,37.11150232,13.29912749,6.946719827,13.15357767,40.84199683,66.19418826,55.36131879,1
58.71494381,21.80803877,88.22657578,54.36372054,24.27975903,69.33507437,16.0017141,55.16398507,103.9217513,17.57410138,54.60820752,33.63353861,58.87788487,79.40093261,34.35842377,47.67435517,69.72987914,99.15978545,35.40721166,10.17190238,0
